customerID,risk_score,ensemble_probability,gb_probability,rf_probability,lr_probability,risk_level,monthly_revenue,annual_revenue_risk,tenure_months,contract_type,payment_method,actual_churn,priority_rank,churn_drivers,recommended_action
4006-HKYHO,3.6,0.0361,0.0277,0.0475,0.0398,Low,86.7,1040.4,63,Two year,Bank transfer (automatic),0,6269,Paperless billing | High charge ($87/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
7297-DVYGA,3.6,0.0361,0.0369,0.0248,0.0509,Low,19.85,238.2,51,One year,Bank transfer (automatic),0,6270,Paperless billing | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
1209-VFFOC,3.6,0.036,0.0315,0.0525,0.0221,Low,56.4,676.8,68,Two year,Mailed check,0,6271,Manual payment method | Paperless billing,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
6164-HAQTX,3.6,0.036,0.0259,0.0595,0.0261,Low,53.95,647.4,71,Two year,Bank transfer (automatic),0,6272,Standard risk profile,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
6813-GZQCG,3.6,0.0357,0.0236,0.0533,0.0392,Low,24.65,295.8,45,Two year,Credit card (automatic),0,6273,Paperless billing | Low engagement (1 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
1089-XZWHH,3.6,0.0362,0.0239,0.0522,0.0427,Low,19.7,236.4,24,Two year,Mailed check,0,6274,Manual payment method | Paperless billing | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
1439-LCGVL,3.6,0.0359,0.0284,0.0209,0.0773,Low,19.2,230.4,26,One year,Mailed check,0,6275,Manual payment method | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
7026-YMSBE,3.6,0.0363,0.034,0.0208,0.0652,Low,19.7,236.4,30,One year,Mailed check,0,6276,Manual payment method | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
7860-KSUGX,3.6,0.036,0.0208,0.0721,0.02,Low,64.45,773.4,72,Two year,Credit card (automatic),0,6277,Standard risk profile,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
5442-PPTJY,3.6,0.0358,0.0262,0.0466,0.0434,Low,19.7,236.4,12,Two year,Mailed check,0,6278,Manual payment method | New customer (0-12 months) | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
0129-QMPDR,3.6,0.0364,0.0339,0.0297,0.0526,Low,20.5,246.0,44,One year,Bank transfer (automatic),0,6279,Paperless billing | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
8722-PRFDV,3.6,0.0363,0.0262,0.0572,0.0304,Low,77.55,930.6,71,Two year,Credit card (automatic),0,6280,Standard risk profile,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
9348-ROUAI,3.6,0.0359,0.0298,0.0396,0.0458,Low,90.3,1083.6,59,Two year,Credit card (automatic),0,6281,High charge ($90/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
8882-TLVRW,3.6,0.0362,0.0312,0.0592,0.0143,Low,39.1,469.2,69,Two year,Mailed check,0,6282,Manual payment method,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
1722-LDZJS,3.6,0.0364,0.0319,0.048,0.0304,Low,20.2,242.4,53,One year,Credit card (automatic),0,6283,Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
0123-CRBRT,3.6,0.0355,0.027,0.0467,0.04,Low,88.1,1057.2,61,Two year,Mailed check,0,6284,Manual payment method | High charge ($88/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
5614-DNZCE,3.6,0.0361,0.0237,0.0623,0.0277,Low,64.9,778.8,58,Two year,Credit card (automatic),0,6285,Paperless billing,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
1245-HARPS,3.6,0.0358,0.0262,0.0349,0.061,Low,20.4,244.8,14,Two year,Mailed check,0,6286,Manual payment method | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
5067-WJEUN,3.6,0.0363,0.0253,0.0657,0.0195,Low,54.2,650.4,67,Two year,Bank transfer (automatic),0,6287,Paperless billing | Low engagement (2 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
5095-ETBRJ,3.6,0.0356,0.0235,0.0662,0.0199,Low,56.8,681.6,55,Two year,Mailed check,0,6288,Manual payment method,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
3399-BMLVW,3.6,0.036,0.0252,0.0646,0.02,Low,60.5,726.0,51,Two year,Credit card (automatic),0,6289,Standard risk profile,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
8873-TMKGR,3.6,0.0359,0.0284,0.0263,0.0691,Low,19.1,229.2,29,One year,Mailed check,0,6290,Manual payment method | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
8042-RNLKO,3.6,0.036,0.0352,0.0425,0.0281,Low,25.45,305.4,66,One year,Bank transfer (automatic),0,6291,Low engagement (1 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
5816-JMLGY,3.6,0.0364,0.0297,0.045,0.0404,Low,80.4,964.8,70,Two year,Bank transfer (automatic),0,6292,Paperless billing | High charge ($80/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
0336-PIKEI,3.6,0.0359,0.0248,0.0638,0.0218,Low,74.4,892.8,72,Two year,Bank transfer (automatic),0,6293,Senior customer,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
1998-VHJHK,3.6,0.0361,0.0284,0.022,0.0762,Low,19.15,229.8,27,One year,Mailed check,0,6294,Manual payment method | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
6082-OQFBA,3.6,0.0357,0.0328,0.0175,0.07,Low,19.65,235.8,23,One year,Mailed check,0,6295,Manual payment method | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
9242-TKFSV,3.6,0.0362,0.0274,0.0497,0.0377,Low,65.1,781.2,72,Two year,Credit card (automatic),0,6296,Paperless billing,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
8690-ZVLCL,3.6,0.0358,0.0294,0.0423,0.0418,Low,88.0,1056.0,68,Two year,Credit card (automatic),0,6297,High charge ($88/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
1834-WULEG,3.6,0.0364,0.0323,0.0244,0.0644,Low,20.25,243.0,24,One year,Mailed check,0,6298,Manual payment method | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
9067-YGSCA,3.6,0.0356,0.0334,0.0465,0.025,Low,26.05,312.6,70,One year,Credit card (automatic),0,6299,Low engagement (1 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
8859-AXJZP,3.6,0.036,0.0272,0.0479,0.04,Low,23.8,285.6,39,Two year,Mailed check,0,6300,Manual payment method | Paperless billing | Low engagement (1 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
8395-ETZKQ,3.6,0.0358,0.0353,0.0484,0.0177,Low,19.5,234.0,68,One year,Bank transfer (automatic),0,6301,Senior customer | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
7632-YUTXB,3.6,0.0357,0.0343,0.0191,0.0643,Low,20.05,240.6,25,One year,Mailed check,0,6302,Manual payment method | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
3712-PKXZA,3.6,0.0359,0.0356,0.0385,0.0329,Low,20.55,246.6,61,One year,Credit card (automatic),0,6303,Paperless billing | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
0559-CKHUS,3.6,0.036,0.0217,0.056,0.0416,Low,19.55,234.6,29,Two year,Mailed check,0,6304,Manual payment method | Paperless billing | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
3280-NMUVX,3.5,0.0352,0.0319,0.0267,0.056,Low,19.6,235.2,34,One year,Credit card (automatic),0,6305,Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
8174-LNWMW,3.5,0.0353,0.0215,0.0572,0.0372,Low,20.9,250.8,31,Two year,Credit card (automatic),0,6306,Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
8295-KMENE,3.5,0.0348,0.024,0.0527,0.0351,Low,76.45,917.4,59,Two year,Mailed check,0,6307,Manual payment method | Paperless billing,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
4079-WWQQQ,3.5,0.035,0.0303,0.0374,0.0434,Low,65.55,786.6,72,Two year,Bank transfer (automatic),0,6308,Paperless billing,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
8100-PNJMH,3.5,0.0351,0.029,0.0355,0.0496,Low,88.85,1066.2,68,Two year,Credit card (automatic),0,6309,Paperless billing | High charge ($89/mo),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
4487-ZYJZK,3.5,0.0352,0.0337,0.02,0.0616,Low,19.6,235.2,38,One year,Credit card (automatic),0,6310,Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
2954-PIBKO,3.5,0.0348,0.0235,0.0611,0.0236,Low,64.15,769.8,69,Two year,Credit card (automatic),0,6311,Paperless billing,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
1459-QNFQT,3.5,0.0347,0.034,0.0368,0.0334,Low,59.5,714.0,70,Two year,Bank transfer (automatic),0,6312,Standard risk profile,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
1328-EUZHC,3.5,0.0351,0.0239,0.0425,0.0522,Low,20.1,241.2,18,Two year,Mailed check,0,6313,Manual payment method | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
3727-OVPRY,3.5,0.0353,0.036,0.0376,0.0303,Low,25.7,308.4,66,One year,Credit card (automatic),0,6314,Paperless billing | Low engagement (1 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
8234-GSZYK,3.5,0.0347,0.0235,0.0534,0.0346,Low,26.45,317.4,43,Two year,Bank transfer (automatic),0,6315,Low engagement (1 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
9481-WHGWY,3.5,0.0354,0.0293,0.0527,0.025,Low,75.35,904.2,70,Two year,Credit card (automatic),0,6316,Standard risk profile,Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
5914-GXMDA,3.5,0.035,0.0304,0.0263,0.0597,Low,19.3,231.6,32,One year,Mailed check,0,6317,Manual payment method | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
9824-QCJPK,3.5,0.0346,0.0304,0.0332,0.0474,Low,20.0,240.0,36,One year,Mailed check,0,6318,Manual payment method | Low engagement (0 services),Maintain standard lifecycle communications. Quarterly loyalty rewards & early access to new features. Renewal reminder 60 days before contract expiry.
